TABLE=Variable
Numero;Parent;Nom;Description;Notes;Type;Groupe;ArchiveEv;ArchiveVal;Etats;ConsignesSpe;ConsignesGen;Exclusion;Alarme;Acquit;RazOnAcquit;Rapport;Gravite;TempoAlarme;Synoptique;Son;ArchNumDelai;ArchNumEcartMin;ArchNumEcartMax;GraphMin;GraphMax;GraphGrad;SeuilMin;SeuilMax;SeuilMinMin;SeuilMaxMax;GraviteMM;Camera;Io;Categories;Position2;Symbole;Icone;NonVisu;Extension
10203;9806;B.S026;A Cmd Sortie 2 Otes 1-33;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10204;10203;B.S026.Cmd;(Null);(Null);4;1;True;True;1:Arrêt permanent\n2:Retour en mode auto\n4:Arrêt anticipé\n9:Marche anticipée\n10:Marche permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10205;10203;B.S026.Etat;(Null);(Null);4;2;True;True;1:Arrêt permanent\n2:Marche programme\n3:Arrêt programme\n4:Arrêt anticipé\n5:Arrêt cyclique\n6:Arrêt flottant\n7:Arrêt conditionné\n8:Arrêt différé\n9:Marche anticipé\n10:Marche permanente\n11:Marche conditionnée\n12:Arrêt temporaire\n13:Marche temporair;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10206;9806;B.S027;A Cmd Sortie 1 Otes 1-34;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10207;10206;B.S027.Cmd;(Null);(Null);4;1;True;True;1:Arrêt permanent\n2:Retour en mode auto\n4:Arrêt anticipé\n9:Marche anticipée\n10:Marche permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10208;10206;B.S027.Etat;(Null);(Null);4;2;True;True;1:Arrêt permanent\n2:Marche programme\n3:Arrêt programme\n4:Arrêt anticipé\n5:Arrêt cyclique\n6:Arrêt flottant\n7:Arrêt conditionné\n8:Arrêt différé\n9:Marche anticipé\n10:Marche permanente\n11:Marche conditionnée\n12:Arrêt temporaire\n13:Marche temporair;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10209;9806;B.S028;A Cmd Sortie 2 Otes 1-34;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10210;10209;B.S028.Cmd;(Null);(Null);4;1;True;True;1:Arrêt permanent\n2:Retour en mode auto\n4:Arrêt anticipé\n9:Marche anticipée\n10:Marche permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10211;10209;B.S028.Etat;(Null);(Null);4;2;True;True;1:Arrêt permanent\n2:Marche programme\n3:Arrêt programme\n4:Arrêt anticipé\n5:Arrêt cyclique\n6:Arrêt flottant\n7:Arrêt conditionné\n8:Arrêt différé\n9:Marche anticipé\n10:Marche permanente\n11:Marche conditionnée\n12:Arrêt temporaire\n13:Marche temporair;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10212;9806;B.S029;A Cmd Sortie 1 Otes 1-35;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10213;10212;B.S029.Cmd;(Null);(Null);4;1;True;True;1:Arrêt permanent\n2:Retour en mode auto\n4:Arrêt anticipé\n9:Marche anticipée\n10:Marche permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10214;10212;B.S029.Etat;(Null);(Null);4;2;True;True;1:Arrêt permanent\n2:Marche programme\n3:Arrêt programme\n4:Arrêt anticipé\n5:Arrêt cyclique\n6:Arrêt flottant\n7:Arrêt conditionné\n8:Arrêt différé\n9:Marche anticipé\n10:Marche permanente\n11:Marche conditionnée\n12:Arrêt temporaire\n13:Marche temporair;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10215;9806;B.S030;A Cmd Sortie 2 Otes 1-35;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10216;10215;B.S030.Cmd;(Null);(Null);4;1;True;True;1:Arrêt permanent\n2:Retour en mode auto\n4:Arrêt anticipé\n9:Marche anticipée\n10:Marche permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10217;10215;B.S030.Etat;(Null);(Null);4;2;True;True;1:Arrêt permanent\n2:Marche programme\n3:Arrêt programme\n4:Arrêt anticipé\n5:Arrêt cyclique\n6:Arrêt flottant\n7:Arrêt conditionné\n8:Arrêt différé\n9:Marche anticipé\n10:Marche permanente\n11:Marche conditionnée\n12:Arrêt temporaire\n13:Marche temporair;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10218;9806;B.Seq;Sequence;(Null);2;0;False;True;(Null);(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10219;9806;B.T001;Temperature 1;(Null);2;8;False;True;(Null);(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10220;9806;B.Z001;Zone 1;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10221;10220;B.Z001.Cmd;(Null);(Null);4;6;True;True;0:Mise hors service\n1:Mise en service\n2:Mise en service avec éjection automatique des points en défaut\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10222;10220;B.Z001.Etat;(Null);(Null);4;5;True;True;b0:Hors service / en service\nb1:Zone en alarme\nb2:Zone éjectée;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10223;9806;B.L008;B Lecteur  Accès Service Généraux R-1;(Null);10;9;True;True;0:Arrêt\n1:Marche;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10224;9806;B.L009;B Lecteur  Accès Local Rangement;(Null);10;9;True;True;0:Arrêt\n1:Marche;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10225;9806;B.L010;B Lecteur  Accès Vestiaire Homme;(Null);10;9;True;True;0:Arrêt\n1:Marche;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10226;9806;B.L011;B Lecteur  Accès Vestiaire Femme;(Null);10;9;True;True;0:Arrêt\n1:Marche;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10227;9806;B.E044;B Vestiaire Femme Libre Otes 1-30;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10228;10227;B.E044.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10229;10227;B.E044.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10230;10227;B.E044.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10231;9806;B.E045;B ILS Accès Vestiaire Homme otes 1-30;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10232;10231;B.E045.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10233;10231;B.E045.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10234;10231;B.E045.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10235;9806;B.E046;B BP Accès Vestiaire Homme  otes 1-30;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10236;10235;B.E046.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10237;10235;B.E046.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);False;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10238;10235;B.E046.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);False;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10239;9806;B.E047;B BBG Accès Vestiaire Homme otes 1-30;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10240;10239;B.E047.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10241;10239;B.E047.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10242;10239;B.E047.Etat;(Null);(Null);4;4;True;True;0:Alarme\n1:Inhibition permanente\n2:Validation par programme\n3:Inhibition par programme\n4:Inhibition anticipée\n5:Inhibition par éjection\n6:Inhibition conditionnée\n7:Acquittement\n8:Repos par zone\n9:Validation anticipée\n10:Validation permanente\n12;(Null);(Null);True;True;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10243;9806;B.E048;B Vestiaire Homme Libre Otes 1-30;(Null);0;0;True;True;0:Arrêt\n1:Marche;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10244;10243;B.E048.Cmd;(Null);(Null);4;3;True;True;1:Repos permanent\n2:Retour en mode auto\n4:Repos anticipé\n7:Acquittement\n9:Validation anticipée\n10:Validation permanente\n;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
10245;10243;B.E048.Eject;(Null);(Null);1;3;True;True;0:Ré insertion\n1:Ejection;(Null);(Null);True;False;False;False;False;50;0;(Null);(Null);(Null);(Null);(Null);0;100;20;0;0;(Null);(Null);(Null);0;(Null);(Null);(Null);(Null);(Null);False;"<?xml version=""1.0"" encoding=""utf-16""?>\n<VariableExtension xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"">\n  <PHoraireArchivageAutorise>-1</PHoraireArchivageAutorise>\n</VariableExtension>"
